Year;Mileage;Price
2022;0;60285
2022;0;60291
2022;0;60295
2022;0;60295
2023;0;60295
2018;448;60299
2018;4051;60299
2022;5223;60299
2022;0;60305
2022;0;60305
2023;0;60305
2023;0;60305
2022;0;60306
2022;0;60307
2023;0;60315
2023;0;60315
2023;0;60315
2023;0;60315
2023;0;60315
2023;0;60315
2023;0;60315
2023;0;60315
2023;0;60315
2023;0;60315
2023;0;60325
2022;0;60325
2022;0;60325
2023;0;60335
2022;0;60335
2023;0;60337
2023;0;60345
2023;0;60345
2022;0;60345
2023;0;60345
2023;0;60351
2023;0;60352
2023;0;60352
2023;0;60355
2023;0;60358
2023;0;60365
2023;0;60366
2023;0;60371
2019;41078;60376
2019;61728;60377
2022;4446;60381
2023;0;60385
2023;0;60385
2022;0;60385
2022;0;60385
2023;0;60385
2023;0;60385
2023;0;60388
2023;0;60395
2023;0;60405
2022;0;60405
2023;0;60405
2023;0;60414
2022;0;60415
2022;0;60421
2022;0;60424
2022;0;60424
2022;0;60425
2023;0;60425
2023;0;60425
2023;2723;60425
2023;0;60425
2017;51601;60436
2023;3643;60441
2022;0;60449
2021;18799;60463
2023;0;60465
2023;0;60465
2023;0;60465
2022;0;60466
2023;0;60469
2020;52908;60474
2023;0;60475
2023;0;60484
2022;0;60485
2022;0;60485
2022;0;60485
2017;46704;60487
2023;0;60489
2021;47435;60491
2020;41836;60491
2023;0;60493
2019;11813;60495
2017;39478;60495
2017;12117;60495
2018;35915;60495
2020;20561;60498
2020;20561;60498
2023;0;60498
2022;7236;60499
2022;8865;60499
2023;0;60505
2023;0;60505
2022;0;60505
2020;35316;60509
2022;0;60512
2023;0;60515
2021;6049;60527
2022;0;60529
2023;0;60535
2022;0;60543
2022;0;60545
2023;0;60551
2023;0;60551
2023;0;60554
2023;0;60554
2023;0;60554
2023;0;60555
2022;0;60564
2022;0;60565
2022;0;60565
2023;0;60565
2022;0;60565
2023;0;60565
2020;38856;60573
2022;497;60575
2023;0;60575
2022;7475;60577
2018;34045;60583
2023;0;60585
2023;0;60585
2023;0;60585
2023;0;60585
2021;31352;60587
2017;6361;60599
2017;25067;60604
2022;0;60605
2023;0;60605
2022;0;60615
2023;0;60615
2023;0;60615
2023;0;60625
2023;0;60632
2023;0;60634
2022;0;60635
2023;0;60635
2018;30099;60639
2022;5325;60639
2023;0;60645
2023;0;60645
2023;0;60645
2023;0;60645
2023;0;60645
2023;0;60645
2023;0;60645
2023;0;60645
2023;0;60645
2023;0;60645
2022;0;60647
2023;0;60655
2022;0;60665
2022;0;60665
2021;30607;60667
2023;0;60668
2023;0;60673
2023;0;60675
2023;0;60685
2023;0;60685
2018;2882;60688
2023;0;60693
2023;0;60694
2023;834;60697
2023;0;60698
2022;0;60705
2023;0;60715
2023;0;60719
2022;17055;60723
2022;0;60725
2023;0;60732
2023;0;60735
2023;0;60735
2022;0;60735
2023;0;60735
2023;0;60742
2023;0;60742
2022;0;60743
2022;0;60745
2023;0;60745
2023;0;60745
2023;0;60745
2023;0;60745
2023;0;60745
2023;0;60745
2023;0;60745
2023;0;60751
2023;0;60751
2023;0;60754
2023;0;60755
2023;0;60755
2022;0;60755
2023;0;60764
2023;0;60764
2022;0;60779
2020;11436;60785
2020;11436;60785
2023;0;60785
2023;0;60786
2020;28387;60787
2020;28387;60787
2019;59867;60788
2018;25453;60788
2023;1655;60791
2022;0;60793
2023;0;60795
2023;0;60795
2023;0;60795
2021;25302;60798
2023;0;60798
2021;24834;60798
2019;36993;60802
2023;0;60805
2023;0;60805
2023;0;60805
2022;0;60809
2022;0;60811
2022;0;60815
2022;0;60815
2023;0;60815
2023;0;60815
2023;0;60815
2018;39862;60815
2023;0;60819
2023;2434;60821
2019;28748;60824
2023;0;60832
2019;33014;60832
2023;0;60835
2022;0;60835
2022;0;60839
2022;0;60845
2022;0;60845
2021;5766;60851
2021;1028;60852
2023;0;60855
2023;0;60855
2023;0;60858
2020;3995;60859
2023;0;60862
2023;0;60865
2022;0;60873
2023;0;60875
2017;49347;60877
2020;20895;60881
2023;0;60885
2022;0;60885
2019;54949;60888
2021;37577;60888
2022;5846;60888
2019;37105;60888
2019;37105;60888
2020;131;60888
2021;45281;60889
2022;3202;60892
2023;0;60895
2023;0;60895
2022;13237;60895
2023;0;60895
2021;5694;60896
2013;8011;60898
2023;0;60905
2022;0;60905
2023;0;60916
2023;0;60916
2022;0;60925
2022;0;60925
2023;0;60925
2022;0;60925
2023;0;60929
2022;0;60933
2022;0;60935
2022;0;60937
2020;18005;60939
2022;0;60945
2023;0;60945
2022;0;60945
2023;0;60946
2020;23566;60949
2023;0;60951
2016;50725;60955
2022;0;60955
2021;8116;60959
2023;0;60962
2020;37281;60962
2023;0;60965
2023;0;60965
2023;0;60965
2015;15875;60968
2023;0;60975
2022;0;60975
2022;7951;60975
2017;41145;60977
2022;802;60977
2018;49265;60977
2022;4851;60977
2022;15482;60981
2017;38782;60982
2017;47097;60983
2020;29299;60985
2022;6172;60986
2022;11407;60987
2023;4805;60987
2021;28914;60988
2020;23915;60988
2018;65879;60988
2020;33978;60989
2022;1015;60989
2021;10098;60989
2022;7905;60991
2015;11096;60991
2022;6049;60991
2020;21709;60991
2022;586;60991
2021;18901;60993
2018;68103;60993
2022;4832;60993
2019;60745;60994
2021;2694;60994
2020;3972;60994
2022;2254;60994
2019;51;60995
2022;0;60995
2018;60024;60995
2020;31122;60995
2020;11543;60995
2019;23724;60995
2015;68936;60995
2018;31066;60995
2019;25531;60995
2023;0;60995
2020;25865;60995
2022;15312;60995
2021;48014;60995
2018;18381;60995
2020;26918;60995
2022;8056;60995
2023;613;60995
2022;0;60995
2022;5883;60996
2022;0;60996
2021;42596;60996
2022;13686;60997
2022;0;60997
2021;40843;60998
2020;21619;60998
2022;17589;60998
2021;27146;60998
2012;31199;60998
2022;7882;60998
2022;23091;60998
2021;39742;60998
2017;53176;60998
2022;1557;60998
2021;52703;60998
2023;0;60998
2022;3853;60998
2018;64799;60999
2022;8754;60999
2020;12546;60999
2018;11799;60999
2020;25346;60999
2023;871;60999
2022;12466;60999
2020;41501;60999
2018;498;60999
2022;65;60999
2013;20222;60999
2018;103;60999
2019;2331;60999
2017;35;60999
2020;36731;61001
2023;0;61005
2022;0;61005
2022;0;61015
2023;0;61025
2023;0;61025
2023;0;61028
2022;0;61029
2022;0;61033
2023;0;61033
2023;0;61033
2023;0;61033
2023;0;61035
2023;0;61035
2023;0;61045
2022;0;61048
2023;0;61049
2022;16088;61051
2023;0;61055
2022;0;61065
2023;0;61065
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2022;0;61066
2023;0;61073
2023;0;61075
2023;0;61085
2023;0;61085
2022;0;61085
2023;0;61085
2022;0;61085
2023;0;61085
2022;0;61085
2023;0;61085
2023;0;61085
2022;7738;61092
2022;0;61095
2022;0;61095
2023;0;61095
2022;0;61095
2022;0;61095
2021;25999;61095
2023;0;61095
2022;0;61095
2022;0;61095
2022;4851;61095
2023;323;61099
2020;2567;61099
2023;0;61103
2022;0;61109
2022;0;61115
2023;0;61117
2023;0;61131
2022;0;61135
2023;0;61135
2022;0;61135
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;378;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2023;0;61145
2022;0;61145
2023;0;61148
2023;0;61148
2023;0;61149
2023;2099;61152
2021;22113;61163
2022;0;61165
2023;0;61165
2023;0;61175
2023;0;61175
2022;0;61183
2023;0;61185
2022;0;61185
2022;0;61185
2023;0;61185
2023;0;61185
2023;0;61185
2023;0;61188
2023;0;61188
2022;0;61195
2022;7654;61195
2022;0;61195
2022;11167;61195
2023;0;61199
2022;349;61203
2023;0;61205
2023;0;61205
2023;0;61205
2023;0;61205
2023;0;61205
2023;0;61205
2022;0;61205
2023;0;61205
2023;0;61205
2022;842;61206
2022;0;61207
2022;13769;61208
2023;0;61211
2023;0;61215
2022;0;61215
2022;0;61225
2023;0;61225
2022;0;61235
2022;0;61235
2022;0;61235
2022;0;61235
2021;24541;61237
2022;0;61238
2023;0;61245
2023;0;61245
2022;10775;61254
2023;0;61255
2023;0;61262
2022;0;61265
2022;0;61265
2023;0;61265
2023;0;61265
2023;0;61265
2023;0;61265
2023;0;61265
2023;0;61265
2023;0;61265
2022;23789;61266
2023;0;61272
2023;0;61272
2023;0;61272
2023;0;61275
2023;0;61275
2023;0;61275
2022;2193;61285
2021;28226;61286
2021;30196;61287
2023;0;61292
2022;0;61295
2023;0;61295
2023;0;61295
2020;34375;61295
2022;7271;61298
2021;8006;61299
2022;0;61305
2022;0;61305
2023;0;61307
2022;0;61315
2020;26019;61315
2023;1754;61325
2020;28523;61331
2023;0;61334
2022;0;61335
2023;0;61335
2022;0;61335
2023;0;61335
2022;0;61335
2023;0;61338
2023;0;61345
2022;0;61355
2023;0;61355
2023;0;61355
2022;0;61365
2022;0;61378
2019;42913;61379
2021;3285;61382
2023;0;61383
2023;0;61385
2022;0;61389
2022;0;61395
2022;0;61395
2022;9681;61395
2023;0;61395
2023;0;61399
2023;0;61404
2022;0;61405
2022;0;61405
2022;0;61405
2023;0;61407
2020;10867;61411
2022;0;61415
2022;0;61415
2023;0;61416
2023;0;61424
2022;0;61425
2018;29059;61425
2023;0;61425
2023;0;61425
2018;29872;61426
2022;0;61431
2023;0;61434
2020;21874;61434
2022;0;61435
2023;0;61437
2023;0;61442
2023;0;61445
2019;31453;61447
2023;0;61449
2022;10654;61455
2022;0;61455
2023;0;61455
2023;0;61457
2022;0;61465
2022;0;61465
2023;0;61467
2023;0;61467
2021;11254;61476
2017;9298;61478
2022;0;61485
2022;116;61485
2022;0;61485
2019;41366;61492
2023;0;61495
2022;0;61495
2022;0;61495
2023;0;61495
2021;29721;61495
2020;29491;61495
2022;11532;61496
2017;16205;61497
2022;23376;61497
2021;20656;61499
2023;0;61505
2022;0;61514
2022;0;61521
2022;0;61525
2023;0;61526
2023;0;61532
2023;0;61534
2023;2496;61538
2023;0;61542
2023;0;61565
2023;0;61565
2023;0;61565
2023;0;61565
2022;0;61565
2022;0;61565
2022;0;61565
2018;5762;61566
2022;0;61567
2023;0;61567
2022;0;61577
2022;1813;61579
2019;32991;61587
2023;0;61591
2020;47891;61591
2022;7046;61594
2023;0;61595
2023;0;61595
2023;0;61595
2020;30236;61595
2019;44272;61597
2022;2692;61598
2023;0;61605
2023;0;61605
2022;0;61609
2023;0;61615
2022;0;61618
2022;0;61636
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61645
2023;0;61646
2023;0;61655
2023;0;61655
2023;0;61655
2022;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2023;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2022;0;61665
2023;0;61675
2022;0;61676
2022;0;61676
2022;0;61676
2023;0;61681
2023;0;61681
2022;0;61685
2023;0;61685
2023;0;61685
2023;0;61685
2023;0;61685
2022;4969;61685
2023;0;61685
2022;16213;61688
2021;32823;61691
2023;0;61695
2022;0;61695
2022;9168;61697
2019;20937;61698
2023;0;61698
2017;44452;61701
2022;0;61705
2023;0;61705
2023;0;61705
2022;0;61715
2022;0;61715
2022;0;61725
2022;0;61725
2022;0;61725
2022;0;61725
2023;0;61725
2022;0;61725
2022;0;61735
2021;28314;61735
2023;0;61739
2023;0;61743
2023;0;61744
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;300;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2023;0;61745
2021;37003;61751
2023;0;61755
2023;0;61755
2023;0;61758
2022;0;61759
2023;0;61761
2023;0;61762
2022;0;61765
2023;0;61775
2023;0;61775
2023;0;61775
2023;0;61775
2023;0;61775
2023;0;61775
2023;0;61775
2023;0;61775
2023;0;61775
2022;11766;61777
2022;10054;61777
2022;0;61778
2022;0;61785
2016;35507;61786
2018;64554;61787
2020;35449;61787
2020;8422;61788
2022;7296;61791
2020;4204;61791
2023;0;61795
2023;0;61795
2021;25764;61795
2022;0;61795
2019;22174;61795
2023;0;61795
2023;0;61795
2021;24419;61798
2022;0;61799
2023;0;61799
2023;0;61802
2023;0;61815
2023;0;61815
2023;0;61815
2023;0;61816
2022;0;61825
2023;0;61825
2023;0;61825
2022;0;61825
2023;0;61825
2023;0;61825
2023;0;61825
2023;0;61834
2023;0;61835
2022;0;61845
2022;0;61845
2023;0;61845
2023;216;61846
2021;26453;61847
2023;0;61849
2021;58136;61849
2023;0;61852
2022;0;61857
2023;0;61858
2023;0;61865
2023;0;61875
2022;19048;61876
2023;0;61882
2023;0;61884
2023;0;61885
2020;2453;61885
2023;0;61885
2022;475;61888
2022;0;61888
2022;7152;61888
2022;6609;61888
2014;43456;61888
2021;42782;61888
2022;25838;61888
2022;0;61891
2019;61375;61894
2019;2011;61895
2022;0;61895
2013;49154;61895
2023;266;61896
2023;266;61896
2020;32273;61898
2017;48522;61899
2020;25052;61899
2021;31981;61899
2020;22163;61901
2021;8727;61901
2018;25005;61905
2023;0;61905
2022;0;61905
2019;42086;61907
2019;58782;61908
2021;8615;61911
2021;10179;61911
2022;9995;61914
2023;0;61925
2023;0;61935
2023;0;61935
2023;0;61935
2022;0;61941
2022;0;61945
2023;1;61945
2017;54479;61947
2023;0;61948
2021;25055;61949
2022;9621;61949
2022;10427;61949
2021;14735;61951
2022;13254;61953
2022;5585;61953
2023;0;61954
2022;2934;61954
2020;30833;61958
2023;0;61965
2023;0;61965
2022;0;61965
2023;0;61967
2017;28895;61968
2018;38553;61969
2021;12161;61972
2023;0;61975
2023;0;61975
2023;0;61975
2020;40533;61975
2023;0;61975
2017;30634;61975
2019;41473;61977
2019;63532;61981
2018;266;61981
2022;12914;61981
2020;27006;61981
2022;6751;61981
2022;4094;61981
2022;5827;61981
2019;21994;61982
2023;4966;61982
2022;942;61982
2022;12358;61982
2021;22741;61984
2022;573;61985
2023;0;61985
2023;0;61985
2023;0;61985
2021;24865;61986
2018;57614;61987
2018;53059;61987
2022;5571;61988
2017;44581;61988
2021;7868;61988
2018;59197;61988
2021;29505;61988
2022;9178;61988
2021;1906;61989
2022;386;61989
2020;20893;61989
2020;1927;61989
2019;1344;61991
2021;9301;61991
2020;43307;61991
2019;19009;61991
2020;24364;61991
2011;60624;61991
2014;5812;61991
2020;16936;61991
2018;17982;61991
2020;29635;61991
2019;57801;61991
2022;8568;61991
2019;20581;61991
2020;17185;61992
2022;1384;61992
2020;30365;61993
2019;40776;61993
2021;26005;61994
2019;50876;61994
2018;31325;61994
2021;21229;61994
2018;32048;61994
2020;9613;61994
2021;35298;61994
2023;0;61995
2022;0;61995
2022;0;61995
2018;53949;61995
2020;28709;61995
2021;3919;61995
2019;71556;61995
2021;59167;61995
2021;34639;61995
2018;32993;61995
2022;0;61995
2016;46515;61995
2020;9705;61995
2022;14636;61995
2022;0;61995
2007;38876;61995
2007;33337;61995
2023;1527;61995
2004;5395;61995
2022;1591;61995
2022;12885;61995
2019;5098;61995
2021;84765;61995
2023;0;61995
2019;40124;61995
2022;21728;61995
2019;249;61995
2020;25;61995
2021;596;61995
2023;0;61995
2023;0;61995
2001;24731;61995
2021;26759;61995
2020;22649;61995
2021;45264;61995
2020;3262;61996
2020;31929;61997
2020;34042;61997
2006;43147;61997
2022;14473;61997
2022;8923;61997
2022;8062;61998
2022;9219;61998
2018;37934;61998
2019;20854;61998
2022;4861;61998
2016;20712;61998
2020;26597;61998
2018;53828;61998
2021;34401;61998
2018;10179;61998
2020;141;61998
2023;1203;61998
2018;60619;61999
2021;28501;61999
2018;40805;61999
2016;30587;61999
2023;1139;61999
2018;22546;61999
2022;12197;61999
2022;3001;61999
2020;1815;61999
2018;454;61999
2022;16544;61999
2021;27299;61999
2022;4612;61999
2020;44481;61999
2022;2936;61999
2018;61455;61999
2019;26798;61999
2022;5075;62002
2023;0;62005
2023;0;62005
2022;8113;62009
2022;8113;62009
2021;53805;62012
2022;0;62025
2023;0;62025
2022;0;62025
2022;0;62035
2023;0;62035
2023;0;62035
2022;8946;62045
2023;0;62065
2022;0;62065
2022;0;62067
2020;30594;62073
2023;0;62073
2023;0;62085
2023;0;62095
2023;0;62095
2023;0;62105
2023;0;62105
2023;0;62108
2020;27625;62108
2023;0;62109
2023;0;62109
2022;0;62113
2022;0;62115
2022;0;62115
2023;0;62125
2023;0;62133
2022;0;62145
2023;0;62149
2023;0;62149
2021;40721;62159
2022;0;62165
2023;0;62175
2022;0;62176
2022;0;62183
2023;0;62185
2023;0;62185
2022;0;62185
2023;0;62186
2022;980;62189
2023;0;62195
2022;0;62195
2023;0;62198
2021;11266;62201
2021;16904;62205
2023;0;62205
2023;0;62215
2022;0;62215
2022;0;62221
2022;0;62238
2022;0;62245
2023;0;62255
2022;0;62265
2022;3567;62267
2023;0;62274
